No.,QRCODE,SLOT_NO,MAIN_LOADING_TIME,FIRST_IN_DATETIME,LAST_IN_DATETIME,QRCODE
12777,A11F2S2642133431,2,2026-08-19 11:18,18:53.0,18:53.0,A11F2S2642133431
12778,A11F2S2642133432,1,2026-08-19 11:18,18:53.0,18:53.0,A11F2S2642133432
12779,A11F2S2642133418,3,2026-08-19 11:18,18:53.0,18:53.0,A11F2S2642133418
12780,A11F2S2642133416,5,2026-08-19 11:18,18:53.0,18:53.0,A11F2S2642133416
12781,A11F2S2642133422,5,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133422
12782,A11F2S2642133309,1,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133309
12783,A11F2S2642133423,4,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133423
12784,A11F2S2642133433,6,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133433
12785,A11F2S2642133308,2,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133308
12786,A11F2S2642133307,3,2026-08-19 11:18,18:44.0,18:44.0,A11F2S2642133307
12787,A11F2S2642133310,6,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133310
12788,A11F2S2642133312,4,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133312
12789,A11F2S2642133311,5,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133311
12790,A11F2S2642133315,2,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133315
12791,A11F2S2642133313,3,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133313
12792,A11F2S2642133317,1,2026-08-19 11:18,18:36.0,18:36.0,A11F2S2642133317
12793,A11F2S2642133298,6,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133298
12794,A11F2S2642133302,2,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133302
12795,A11F2S2642133303,1,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133303
12796,A11F2S2642133299,5,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133299
12797,A11F2S2642133301,3,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133301
12798,A11F2S2642133300,4,2026-08-19 11:18,18:28.0,18:28.0,A11F2S2642133300
12799,A11F2S2642133454,2,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133454
12800,A11F2S2642133305,5,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133305
12801,A11F2S2642133306,4,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133306
12802,A11F2S2642133453,3,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133453
12803,A11F2S2642133456,1,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133456
12804,A11F2S2642133304,6,2026-08-19 11:18,18:19.0,18:19.0,A11F2S2642133304
12805,A11F2S2642133460,1,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133460
12806,A11F2S2642133447,4,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133447
12807,A11F2S2642133457,6,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133457
12808,A11F2S2642133459,2,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133459
12809,A11F2S2642133458,3,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133458
12810,A11F2S2642133446,5,2026-08-19 11:18,18:12.0,18:12.0,A11F2S2642133446
12811,A11F2S2642133435,3,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133435
12812,A11F2S2642133445,5,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133445
12813,A11F2S2642133434,4,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133434
12814,A11F2S2642133449,1,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133449
12815,A11F2S2642133448,2,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133448
12816,A11F2S2642133444,6,2026-08-19 11:17,18:04.0,18:04.0,A11F2S2642133444
12817,A11F2S2642133451,6,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133451
12818,A11F2S2642133243,3,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133243
12819,A11F2S2642133440,5,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133440
12820,A11F2S2642133256,1,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133256
12821,A11F2S2642133441,4,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133441
12822,A11F2S2642133255,2,2026-08-19 11:17,17:55.0,17:55.0,A11F2S2642133255
12823,A11F2S2642133258,5,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133258
12824,A11F2S2642133262,1,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133262
12825,A11F2S2642133248,3,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133248
12826,A11F2S2642133257,6,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133257
12827,A11F2S2642133259,4,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133259
12828,A11F2S2642133261,2,2026-08-19 11:17,17:46.0,17:46.0,A11F2S2642133261
12829,A11F2S2642133246,6,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133246
12830,A11F2S2642133237,3,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133237
12831,A11F2S2642133249,2,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133249
12832,A11F2S2642133236,4,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133236
12833,A11F2S2642133251,1,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133251
12834,A11F2S2642133247,5,2026-08-19 11:17,17:38.0,17:38.0,A11F2S2642133247
12835,A11F2S2642133242,4,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133242
12836,A11F2S2642133076,2,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133076
12837,A11F2S2642133401,1,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133401
12838,A11F2S2642133253,5,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133253
12839,A11F2S2642133252,6,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133252
12840,A11F2S2642133074,3,2026-08-19 11:17,17:30.0,17:30.0,A11F2S2642133074
12841,A11F2S2642133393,4,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133393
12842,A11F2S2642133395,2,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133395
12843,A11F2S2642133392,5,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133392
12844,A11F2S2642133407,1,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133407
12845,A11F2S2642133403,6,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133403
12846,A11F2S2642133394,3,2026-08-19 11:17,17:22.0,17:22.0,A11F2S2642133394
12847,A11F2S2642133062,5,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133062
12848,A11F2S2642133066,1,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133066
12849,A11F2S2642133073,6,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133073
12850,A11F2S2642133064,3,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133064
12851,A11F2S2642133063,4,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133063
12852,A11F2S2642133065,2,2026-08-19 11:17,17:14.0,17:14.0,A11F2S2642133065
12853,A11F2S2642133260,3,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133260
12854,A11F2S2642133274,1,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133274
12855,A11F2S2642133083,6,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133083
12856,A11F2S2642133084,5,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133084
12857,A11F2S2642133085,4,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133085
12858,A11F2S2642133273,2,2026-08-19 11:16,17:05.0,17:05.0,A11F2S2642133273
12859,A11F2S2642133278,2,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133278
12860,A11F2S2642133266,3,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133266
12861,A11F2S2642133275,6,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133275
12862,A11F2S2642133280,1,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133280
12863,A11F2S2642133276,5,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133276
12864,A11F2S2642133277,4,2026-08-19 11:16,16:57.0,16:57.0,A11F2S2642133277
12865,A11F2S2642133265,5,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133265
12866,A11F2S2642133263,3,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133263
12867,A11F2S2642133268,1,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133268
12868,A11F2S2642133254,4,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133254
12869,A11F2S2642133264,6,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133264
12870,A11F2S2642133267,2,2026-08-19 11:16,16:48.0,16:48.0,A11F2S2642133267
12871,A11F2S2642133271,4,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133271
12872,A11F2S2642133406,3,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133406
12873,A11F2S2642133420,1,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133420
12874,A11F2S2642133419,2,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133419
12875,A11F2S2642133269,6,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133269
12876,A11F2S2642133270,5,2026-08-19 11:16,16:41.0,16:41.0,A11F2S2642133270
12877,A11F2S2642133411,4,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133411
12878,A11F2S2642133410,5,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133410
12879,A11F2S2642133421,6,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133421
12880,A11F2S2642133425,2,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133425
12881,A11F2S2642133412,3,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133412
12882,A11F2S2642133426,1,2026-08-19 11:16,16:33.0,16:33.0,A11F2S2642133426
12883,A11F2S2642133400,3,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133400
12884,A11F2S2642133399,4,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133399
12885,A11F2S2642133408,6,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133408
12886,A11F2S2642133398,5,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133398
12887,A11F2S2642133413,2,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133413
12888,A11F2S2642133414,1,2026-08-19 11:16,16:25.0,16:25.0,A11F2S2642133414
12889,A11F2S2642133415,6,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133415
12890,A11F2S2642133405,4,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133405
12891,A11F2S2642133214,2,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133214
12892,A11F2S2642133404,5,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133404
12893,A11F2S2642133208,3,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133208
12894,A11F2S2642133220,1,2026-08-19 11:16,16:17.0,16:17.0,A11F2S2642133220
12895,A11F2S2642133226,1,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133226
12896,A11F2S2642133222,5,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133222
12897,A11F2S2642133221,6,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133221
12898,A11F2S2642133213,2,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133213
12899,A11F2S2642133212,3,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133212
12900,A11F2S2642133223,4,2026-08-19 11:16,16:08.0,16:08.0,A11F2S2642133223
12901,A11F2S2642133211,4,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133211
12902,A11F2S2642133209,6,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133209
12903,A11F2S2642133200,3,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133200
12904,A11F2S2642133202,2,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133202
12905,A11F2S2642133215,1,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133215
12906,A11F2S2642133210,5,2026-08-19 11:15,16:01.0,16:01.0,A11F2S2642133210
12907,A11F2S2642133217,6,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133217
12908,A11F2S2642133206,5,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133206
12909,A11F2S2642133397,1,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133397
12910,A11F2S2642133381,3,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133381
12911,A11F2S2642133382,2,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133382
12912,A11F2S2642133207,4,2026-08-19 11:15,15:52.0,15:52.0,A11F2S2642133207
12913,A11F2S2642133053,2,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133053
12914,A11F2S2642133386,6,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133386
12915,A11F2S2642133051,4,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133051
12916,A11F2S2642133387,5,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133387
12917,A11F2S2642133052,3,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133052
12918,A11F2S2642133054,1,2026-08-19 11:15,15:44.0,15:44.0,A11F2S2642133054
12919,A11F2S2642133375,3,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133375
12920,A11F2S2642133374,4,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133374
12921,A11F2S2642133384,6,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133384
12922,A11F2S2642133376,2,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133376
12923,A11F2S2642133377,1,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133377
12924,A11F2S2642133385,5,2026-08-19 11:15,15:36.0,15:36.0,A11F2S2642133385
12925,A11F2S2642133390,6,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133390
12926,A11F2S2642133391,5,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133391
12927,A11F2S2642133225,2,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133225
12928,A11F2S2642133224,3,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133224
12929,A11F2S2642133238,1,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133238
12930,A11F2S2642133380,4,2026-08-19 11:15,15:27.0,15:27.0,A11F2S2642133380
12931,A11F2S2642133239,6,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133239
12932,A11F2S2642133244,2,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133244
12933,A11F2S2642133231,3,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133231
12934,A11F2S2642133230,4,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133230
12935,A11F2S2642133241,5,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133241
12936,A11F2S2642133245,1,2026-08-19 11:15,15:19.0,15:19.0,A11F2S2642133245
12937,A11F2S2642133228,6,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133228
12938,A11F2S2642133219,3,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133219
12939,A11F2S2642133229,5,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133229
12940,A11F2S2642133218,4,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133218
12941,A11F2S2642133232,1,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133232
12942,A11F2S2642133227,2,2026-08-19 11:15,15:11.0,15:11.0,A11F2S2642133227
12943,A11F2S2642133138,2,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133138
12944,A11F2S2642133139,1,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133139
12945,A11F2S2642133233,6,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133233
12946,A11F2S2642133234,5,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133234
12947,A11F2S2642133137,3,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133137
12948,A11F2S2642133235,4,2026-08-19 11:14,15:02.0,15:02.0,A11F2S2642133235
12949,A11F2S2642133140,6,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133140
12950,A11F2S2642133143,3,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133143
12951,A11F2S2642133142,4,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133142
12952,A11F2S2642133141,5,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133141
12953,A11F2S2642133144,2,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133144
12954,A11F2S2642133145,1,2026-08-19 11:14,14:54.0,14:54.0,A11F2S2642133145
12955,A11F2S2642133129,5,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133129
12956,A11F2S2642133128,6,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133128
12957,A11F2S2642133131,3,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133131
12958,A11F2S2642133130,4,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133130
12959,A11F2S2642133132,2,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133132
12960,A11F2S2642133133,1,2026-08-19 11:14,14:45.0,14:45.0,A11F2S2642133133
12961,A11F2S2642133171,3,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133171
12962,A11F2S2642133135,5,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133135
12963,A11F2S2642133134,6,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133134
12964,A11F2S2642133172,2,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133172
12965,A11F2S2642133136,4,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133136
12966,A11F2S2642133174,1,2026-08-19 11:14,14:37.0,14:37.0,A11F2S2642133174
12967,A11F2S2642133177,2,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133177
12968,A11F2S2642133176,3,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133176
12969,A11F2S2642133178,1,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133178
12970,A11F2S2642133185,6,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133185
12971,A11F2S2642133186,5,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133186
12972,A11F2S2642133187,4,2026-08-19 11:14,14:29.0,14:29.0,A11F2S2642133187
12973,A11F2S2642133165,4,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133165
12974,A11F2S2642133179,1,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133179
12975,A11F2S2642133175,6,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133175
12976,A11F2S2642133164,5,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133164
12977,A11F2S2642133166,3,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133166
12978,A11F2S2642133167,2,2026-08-19 11:14,14:21.0,14:21.0,A11F2S2642133167
12979,A11F2S2642133170,4,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133170
12980,A11F2S2642133363,2,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133363
12981,A11F2S2642133180,6,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133180
12982,A11F2S2642133365,1,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133365
12983,A11F2S2642133181,5,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133181
12984,A11F2S2642133362,3,2026-08-19 11:14,14:14.0,14:14.0,A11F2S2642133362
12985,A11F2S2642133368,4,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133368
12986,A11F2S2642133370,2,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133370
12987,A11F2S2642133371,1,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133371
12988,A11F2S2642133369,3,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133369
12989,A11F2S2642133367,6,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133367
12990,A11F2S2642133379,5,2026-08-19 11:13,14:04.0,14:04.0,A11F2S2642133379
12991,A11F2S2642133348,5,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133348
12992,A11F2S2642133355,6,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133355
12993,A11F2S2642133358,2,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133358
12994,A11F2S2642133356,4,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133356
12995,A11F2S2642133357,3,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133357
12996,A11F2S2642133360,1,2026-08-19 11:13,13:56.0,13:56.0,A11F2S2642133360
12997,A11F2S2642133373,4,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133373
12998,A11F2S2642133568,3,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133568
12999,A11F2S2642133361,6,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133361
13000,A11F2S2642133372,5,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133372
13001,A11F2S2642133583,1,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133583
13002,A11F2S2642133581,2,2026-08-19 11:13,13:48.0,13:48.0,A11F2S2642133581
13003,A11F2S2642133573,4,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133573
13004,A11F2S2642133574,3,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133574
13005,A11F2S2642133572,5,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133572
13006,A11F2S2642133584,6,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133584
13007,A11F2S2642133589,1,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133589
13008,A11F2S2642133588,2,2026-08-19 11:13,13:40.0,13:40.0,A11F2S2642133588
13009,A11F2S2642133561,5,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133561
13010,A11F2S2642133316,3,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133316
13011,A11F2S2642133575,2,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133575
13012,A11F2S2642133562,4,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133562
13013,A11F2S2642133560,6,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133560
13014,A11F2S2642133576,1,2026-08-19 11:13,13:32.0,13:32.0,A11F2S2642133576
13015,A11F2S2642133566,5,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133566
13016,A11F2S2642133577,6,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133577
13017,A11F2S2642133567,4,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133567
13018,A11F2S2642133327,3,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133327
13019,A11F2S2642133328,2,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133328
13020,A11F2S2642133329,1,2026-08-19 11:13,13:23.0,13:23.0,A11F2S2642133329
13021,A11F2S2642133334,2,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133334
13022,A11F2S2642133332,4,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133332
13023,A11F2S2642133335,1,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133335
13024,A11F2S2642133333,3,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133333
13025,A11F2S2642133330,6,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133330
13026,A11F2S2642133331,5,2026-08-19 11:13,13:16.0,13:16.0,A11F2S2642133331
13027,A11F2S2642133319,5,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133319
13028,A11F2S2642133322,2,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133322
13029,A11F2S2642133318,6,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133318
13030,A11F2S2642133320,4,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133320
13031,A11F2S2642133323,1,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133323
13032,A11F2S2642133321,3,2026-08-19 11:12,13:07.0,13:07.0,A11F2S2642133321
13033,A11F2S2642133555,3,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133555
13034,A11F2S2642133201,1,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133201
13035,A11F2S2642133324,6,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133324
13036,A11F2S2642133326,4,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133326
13037,A11F2S2642133325,5,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133325
13038,A11F2S2642133556,2,2026-08-19 11:12,12:59.0,12:59.0,A11F2S2642133556
13039,A11F2S2642133570,2,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642133570
13040,A11F2S2642132937,5,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642132937
13041,A11F2S2642133314,6,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642133314
13042,A11F2S2642133115,4,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642133115
13043,A11F2S2642133569,3,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642133569
13044,A11F2S2642133571,1,2026-08-19 11:12,12:51.0,12:51.0,A11F2S2642133571
13045,A11F2S2642133563,1,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642133563
13046,A11F2S2642133548,6,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642133548
13047,A11F2S2642133549,5,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642133549
13048,A11F2S2642133550,4,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642133550
13049,A11F2S2642132126,3,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642132126
13050,A11F2S2642133122,2,2026-08-19 11:12,12:43.0,12:43.0,A11F2S2642133122
13051,A11F2S2642133743,1,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133743
13052,A11F2S2642133729,2,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133729
13053,A11F2S2642133565,5,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133565
13054,A11F2S2642133740,3,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133740
13055,A11F2S2642133554,4,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133554
13056,A11F2S2642133564,6,2026-08-19 11:12,12:34.0,12:34.0,A11F2S2642133564
13057,A11F2S2642133747,3,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133747
13058,A11F2S2642133749,2,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133749
13059,A11F2S2642133744,6,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133744
13060,A11F2S2642133745,5,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133745
13061,A11F2S2642133750,1,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133750
13062,A11F2S2642133746,4,2026-08-19 11:12,12:27.0,12:27.0,A11F2S2642133746
13063,A11F2S2642133730,6,2026-08-19 11:12,12:19.0,12:19.0,A11F2S2642133730
13064,A11F2S2642133732,4,2026-08-19 11:12,12:19.0,12:19.0,A11F2S2642133732
13065,A11F2S2642133733,3,2026-08-19 11:12,12:19.0,12:19.0,A11F2S2642133733
13066,A11F2S2642133734,2,2026-08-19 11:12,12:19.0,12:19.0,A11F2S2642133734
